molecule,ae_term,model,term,estimate,ci_low,ci_high,z,pval,I2,tau2,k,QE,QM,QMp,significance
MDMA,fatigue,spline_df3,"ns(dose_diff, df = df_spline)1",2.5876292515800503,NA,NA,1.6435235504818648,0.10027465683090543,0,1.0546349682160733e-6,15,11.623478177521722,3.7279901760197918,0.2923739188532194,
MDMA,fatigue,spline_df3,"ns(dose_diff, df = df_spline)2",1.437229064840517,NA,NA,0.3413372948800966,0.7328496747061968,0,1.0546349682160733e-6,15,11.623478177521722,3.7279901760197918,0.2923739188532194,
MDMA,fatigue,spline_df3,"ns(dose_diff, df = df_spline)3",1.4640218212026768,NA,NA,1.3834049786362168,0.16654072484416008,0,1.0546349682160733e-6,15,11.623478177521722,3.7279901760197918,0.2923739188532194,
PSILOCYBIN,fatigue,linear,intrcpt,2.1636375116694513,NA,NA,0.5436393735537505,0.5866896595675288,85.7415621627117,9.8319578328548225,5,28.05356411162592,0.2861714620077487,0.592684458513163,
PSILOCYBIN,fatigue,linear,dose_diff,-0.07126341106114305,NA,NA,-0.534949962153236,0.592684458513163,85.7415621627117,9.8319578328548225,5,28.05356411162592,0.2861714620077487,0.592684458513163,
PSILOCYBIN,fatigue,spline_df3,intrcpt,2.518039584640436,NA,NA,1.6943606940186937,0.09019676376720963,0,0,5,0,28.740667287586884,2.5387676153925757e-6,
PSILOCYBIN,fatigue,spline_df3,"ns(dose_diff, df = df_spline)1",-115.77265065784314,NA,NA,-4.541463717531488,5.586500128275168e-6,0,0,5,0,28.740667287586884,2.5387676153925757e-6,***
PSILOCYBIN,fatigue,spline_df3,"ns(dose_diff, df = df_spline)2",13.120661706257401,NA,NA,2.288105324281042,0.02213138826551726,0,0,5,0,28.740667287586884,2.5387676153925757e-6,*
PSILOCYBIN,fatigue,spline_df3,"ns(dose_diff, df = df_spline)3",-33.4420406881256,NA,NA,-4.241345885342733,2.2218342752201122e-5,0,0,5,0,28.740667287586884,2.5387676153925757e-6,***
LSD,headache,linear,intrcpt,4.674141470989345,NA,NA,4.304887839423806,1.67070358878085e-5,0,0,6,1.4414189733869425,8.8697754709361,0.002899307989548572,***
LSD,headache,linear,dose_diff,-27.934968699546467,NA,NA,-2.9782168273878415,0.0028993079895485705,0,0,6,1.4414189733869425,8.8697754709361,0.002899307989548572,**
LSD,headache,spline_df3,intrcpt,2.569158051070604,NA,NA,4.661569461430001,3.1380711983631916e-6,0,0,6,1.2780690115807027,9.033125432742349,0.010926516731575337,***
LSD,headache,spline_df3,"ns(dose_diff, df = df_spline)1",4.2281933881319365,NA,NA,0.568393240940378,0.5697679789408887,0,0,6,1.2780690115807027,9.033125432742349,0.010926516731575337,
LSD,headache,spline_df3,"ns(dose_diff, df = df_spline)2",-7.999418980517489,NA,NA,-2.369779636970794,0.017798689947957202,0,0,6,1.2780690115807027,9.033125432742349,0.010926516731575337,*
MDMA,headache,linear,intrcpt,-1.2279051299508028,NA,NA,-1.1324863529371942,0.25743001866501314,18.921444353030033,0.4770554620203502,15,17.26720448864237,3.9346570048015255,0.04730078542635072,
MDMA,headache,linear,dose_diff,0.02214699940412572,NA,NA,1.9835969864873069,0.04730078542635071,18.921444353030033,0.4770554620203502,15,17.26720448864237,3.9346570048015255,0.04730078542635072,*
MDMA,headache,spline_df3,intrcpt,-0.6956536904704258,NA,NA,-0.347790583507035,0.7279974619971514,16.993601842593144,0.6945936059603125,15,16.866169730014658,3.763082034013516,0.2882096113547251,
MDMA,headache,spline_df3,"ns(dose_diff, df = df_spline)1",2.248000716438075,NA,NA,1.5352177935937026,0.12473033899766761,16.993601842593144,0.6945936059603125,15,16.866169730014658,3.763082034013516,0.2882096113547251,
MDMA,headache,spline_df3,"ns(dose_diff, df = df_spline)2",2.367031769029526,NA,NA,0.5014014528831415,0.6160886175000972,16.993601842593144,0.6945936059603125,15,16.866169730014658,3.763082034013516,0.2882096113547251,
MDMA,headache,spline_df3,"ns(dose_diff, df = df_spline)3",2.006341616437174,NA,NA,1.8678040157814066,0.061789393518728176,16.993601842593144,0.6945936059603125,15,16.866169730014658,3.763082034013516,0.2882096113547251,
PSILOCYBIN,headache,linear,intrcpt,2.8365640994241974,NA,NA,1.1511276172884932,0.2496797377787073,72.66605646121748,2.7013084579720377,9,29.267639294890877,0.03794261458751436,0.8455584152815331,
PSILOCYBIN,headache,linear,dose_diff,-0.018339621053897054,NA,NA,-0.1947886408071948,0.845558415281533,72.66605646121748,2.7013084579720377,9,29.267639294890877,0.03794261458751436,0.8455584152815331,
PSILOCYBIN,headache,spline_df3,intrcpt,4.202737857528654,NA,NA,2.1810798696529345,0.029177509488607655,51.40216510361877,1.6372555644843405,9,16.46163870686286,4.5552226811012275,0.20741712544518515,*
PSILOCYBIN,headache,spline_df3,"ns(dose_diff, df = df_spline)1",-28.246148418782873,NA,NA,-1.6755494851136312,0.093826470466515,51.40216510361877,1.6372555644843405,9,16.46163870686286,4.5552226811012275,0.20741712544518515,
PSILOCYBIN,headache,spline_df3,"ns(dose_diff, df = df_spline)2",4.386039599105281,NA,NA,0.6908185163665113,0.4896795978188959,51.40216510361877,1.6372555644843405,9,16.46163870686286,4.5552226811012275,0.20741712544518515,
PSILOCYBIN,headache,spline_df3,"ns(dose_diff, df = df_spline)3",-8.207480705668248,NA,NA,-1.4363282366779204,0.15090896287917502,51.40216510361877,1.6372555644843405,9,16.46163870686286,4.5552226811012275,0.20741712544518515,
PSILOCYBIN,hypertension,linear,intrcpt,10.382433502814331,NA,NA,3.5003191295275347,4.6470147140258145e-4,0,0,4,1.2760418269443599,8.253702342920107,0.004066896912924665,***
PSILOCYBIN,hypertension,linear,dose_diff,-0.2612097867651534,NA,NA,-2.872925746154973,0.004066896912924666,0,0,4,1.2760418269443599,8.253702342920107,0.004066896912924665,**
LSD,impaired gait,linear,intrcpt,2.8818120507775387,NA,NA,1.8151893224924507,0.06949482001768811,0,0,4,1.0710777558093298,0.16274245227997158,0.6866440567875295,
LSD,impaired gait,linear,dose_diff,-6.641183873373999,NA,NA,-0.40341350036900303,0.6866440567875295,0,0,4,1.0710777558093298,0.16274245227997158,0.6866440567875295,
MDMA,irritability,linear,intrcpt,-2.0769705255014874,NA,NA,-1.467759912019806,0.14216945022087896,0,0,8,3.2379898460325895,1.739562020207422,0.1871943312423756,
MDMA,irritability,linear,dose_diff,0.018471244208511622,NA,NA,1.3189245695669718,0.1871943312423756,0,0,8,3.2379898460325895,1.739562020207422,0.1871943312423756,
MDMA,irritability,spline_df3,intrcpt,-0.7707883223764653,NA,NA,-0.7402009876050687,0.4591780484280932,0,0,8,2.0813575364464425,2.896194329793574,0.40790842058513194,
MDMA,irritability,spline_df3,"ns(dose_diff, df = df_spline)1",3.2578978690916154,NA,NA,1.2996667328598503,0.19371521695725685,0,0,8,2.0813575364464425,2.896194329793574,0.40790842058513194,
MDMA,irritability,spline_df3,"ns(dose_diff, df = df_spline)2",-0.5879080124350425,NA,NA,-0.19404329450534943,0.8461419819993442,0,0,8,2.0813575364464425,2.896194329793574,0.40790842058513194,
MDMA,irritability,spline_df3,"ns(dose_diff, df = df_spline)3",2.02881831296401,NA,NA,1.46952188417456,0.1416912905307852,0,0,8,2.0813575364464425,2.896194329793574,0.40790842058513194,
MDMA,jaw tension,linear,intrcpt,-0.49103733389109644,NA,NA,-0.46222313572976326,0.6439213138052973,0,2.004508351149482e-6,14,10.765714605230915,2.2891353483588173,0.13028248370923215,
MDMA,jaw tension,linear,dose_diff,0.015603714116647743,NA,NA,1.512988879125956,0.13028248370923154,0,2.004508351149482e-6,14,10.765714605230915,2.2891353483588173,0.13028248370923215,
MDMA,jaw tension,spline_df3,intrcpt,-1.2791413607143438,NA,NA,-0.7161770764386775,0.47388201586223316,0,3.325957809320312e-6,14,9.58243570550289,3.472410848954963,0.32435800904340967,
MDMA,jaw tension,spline_df3,"ns(dose_diff, df = df_spline)1",3.115759280743372,NA,NA,1.8183287724923731,0.06901389768905623,0,3.325957809320312e-6,14,9.58243570550289,3.472410848954963,0.32435800904340967,
MDMA,jaw tension,spline_df3,"ns(dose_diff, df = df_spline)2",4.09089182041088,NA,NA,0.9864150418843598,0.323929486761497,0,3.325957809320312e-6,14,9.58243570550289,3.472410848954963,0.32435800904340967,
MDMA,jaw tension,spline_df3,"ns(dose_diff, df = df_spline)3",0.8036171664053637,NA,NA,0.7448946934099021,0.45633538338230845,0,3.325957809320312e-6,14,9.58243570550289,3.472410848954963,0.32435800904340967,
MDMA,lack of appetite,linear,intrcpt,-2.451539969769086,NA,NA,-1.8755791903552337,0.06071308609015078,10.466983766781812,0.3233691857570743,12,12.285970542248775,6.330415926931103,0.011868447987072523,
MDMA,lack of appetite,linear,dose_diff,0.033232221950950123,NA,NA,2.516031781780807,0.01186844798707252,10.466983766781812,0.3233691857570743,12,12.285970542248775,6.330415926931103,0.011868447987072523,*
MDMA,lack of appetite,spline_df3,intrcpt,-0.897587403314801,NA,NA,-0.9604024717461704,0.33685269459109546,0,0.4824122402038432,12,10.84265566562621,6.91313063340982,0.07471874470241409,
MDMA,lack of appetite,spline_df3,"ns(dose_diff, df = df_spline)1",3.862526664839674,NA,NA,1.7324166098731366,0.08319941273571128,0,0.4824122402038432,12,10.84265566562621,6.91313063340982,0.07471874470241409,
MDMA,lack of appetite,spline_df3,"ns(dose_diff, df = df_spline)2",2.3156858256056947,NA,NA,0.906737982364207,0.3645453726569104,0,0.4824122402038432,12,10.84265566562621,6.91313063340982,0.07471874470241409,
MDMA,lack of appetite,spline_df3,"ns(dose_diff, df = df_spline)3",2.612212157087633,NA,NA,2.0320116145107394,0.0421524801568307,0,0.4824122402038432,12,10.84265566562621,6.91313063340982,0.07471874470241409,*
PSILOCYBIN,migraine,linear,intrcpt,-2.0175264971453837,NA,NA,-0.22446098589131702,0.822398621155769,72.60425980103837,10.670141100431628,3,7.300405046459759,0.004998377095967639,0.943637156341393,
PSILOCYBIN,migraine,linear,dose_diff,0.020820989992650803,NA,NA,0.07069920152284352,0.943637156341393,72.60425980103837,10.670141100431628,3,7.300405046459759,0.004998377095967639,0.943637156341393,
MDMA,muscle tension,linear,intrcpt,-0.9483495787502756,NA,NA,-0.7471565390703623,0.45496907486976973,40.509445277150874,1.17215910139,11,16.809391081638715,1.052451238114119,0.3049432194329941,
MDMA,muscle tension,linear,dose_diff,0.014104827855399665,NA,NA,1.0258904610698545,0.3049432194329941,40.509445277150874,1.17215910139,11,16.809391081638715,1.052451238114119,0.3049432194329941,
MDMA,muscle tension,spline_df3,intrcpt,-1.5263293288646231,NA,NA,-0.6736083680231248,0.5005603316771512,36.07495922365161,1.5929905859302416,11,15.643322051192023,1.714252047118829,0.633769901631557,
MDMA,muscle tension,spline_df3,"ns(dose_diff, df = df_spline)1",2.968462876119302,NA,NA,1.2890239150373959,0.19738977258436585,36.07495922365161,1.5929905859302416,11,15.643322051192023,1.714252047118829,0.633769901631557,
MDMA,muscle tension,spline_df3,"ns(dose_diff, df = df_spline)2",3.032041520689917,NA,NA,0.5840118355169791,0.5592123492274008,36.07495922365161,1.5929905859302416,11,15.643322051192023,1.714252047118829,0.633769901631557,
MDMA,muscle tension,spline_df3,"ns(dose_diff, df = df_spline)3",0.9881959084318411,NA,NA,0.6709920430453377,0.5022255984936375,36.07495922365161,1.5929905859302416,11,15.643322051192023,1.714252047118829,0.633769901631557,
PSILOCYBIN,myalgia,linear,intrcpt,2.8443678170447524,NA,NA,1.4823197098711716,0.13825524629528108,0,0,3,0.7909643498686565,0.7961172969808777,0.37225677515445543,
PSILOCYBIN,myalgia,linear,dose_diff,-0.06071244464003274,NA,NA,-0.8922540540568464,0.3722567751544555,0,0,3,0.7909643498686565,0.7961172969808777,0.37225677515445543,
MDMA,nausea,linear,intrcpt,-0.7668127695985398,NA,NA,-0.5734065138006897,0.5663694809255766,0,5.033524587577905e-6,11,8.767275848730856,1.3493829239523887,0.2453860238356331,
MDMA,nausea,linear,dose_diff,0.014487866148075448,NA,NA,1.1616294262596778,0.2453860238356331,0,5.033524587577905e-6,11,8.767275848730856,1.3493829239523887,0.2453860238356331,
MDMA,nausea,spline_df3,intrcpt,-1.3068770938589949,NA,NA,-0.6892846552484408,0.49064415242092263,0,0,11,6.732139807948225,3.3845226343306183,0.33605085344125385,
MDMA,nausea,spline_df3,"ns(dose_diff, df = df_spline)1",3.772222782253414,NA,NA,1.8264033775974107,0.06778952348276912,0,0,11,6.732139807948225,3.3845226343306183,0.33605085344125385,
MDMA,nausea,spline_df3,"ns(dose_diff, df = df_spline)2",2.763935697113682,NA,NA,0.6499099754256871,0.5157503742114502,0,0,11,6.732139807948225,3.3845226343306183,0.33605085344125385,
MDMA,nausea,spline_df3,"ns(dose_diff, df = df_spline)3",1.3558712629879628,NA,NA,1.0421080601220132,0.2973615820987517,0,0,11,6.732139807948225,3.3845226343306183,0.33605085344125385,
PSILOCYBIN,nausea,linear,intrcpt,1.3194543112863677,NA,NA,0.4675613280166527,0.6400983255002637,81.38670628059224,3.8894303807377653,8,37.607529895158855,0.0013392955498304604,0.9708068242673469,
PSILOCYBIN,nausea,linear,dose_diff,0.003934808879564708,NA,NA,0.036596387114446974,0.9708068242673469,81.38670628059224,3.8894303807377653,8,37.607529895158855,0.0013392955498304604,0.9708068242673469,
PSILOCYBIN,nausea,spline_df3,intrcpt,2.3032841492965392,NA,NA,0.9590653012180494,0.3375258493044609,74.365393301827325,3.518860258842307,8,27.306835959761326,2.1753208808479174,0.5368257322994126,
PSILOCYBIN,nausea,spline_df3,"ns(dose_diff, df = df_spline)1",-27.989237860208405,NA,NA,-1.3232906761865086,0.1857387311619759,74.365393301827325,3.518860258842307,8,27.306835959761326,2.1753208808479174,0.5368257322994126,
PSILOCYBIN,nausea,spline_df3,"ns(dose_diff, df = df_spline)2",6.3201008864749175,NA,NA,0.802678381692075,0.42216065126468916,74.365393301827325,3.518860258842307,8,27.306835959761326,2.1753208808479174,0.5368257322994126,
PSILOCYBIN,nausea,spline_df3,"ns(dose_diff, df = df_spline)3",-7.950802625164397,NA,NA,-1.1124280401316409,0.26595415404904893,74.365393301827325,3.518860258842307,8,27.306835959761326,2.1753208808479174,0.5368257322994126,
MDMA,ophthalmological,linear,intrcpt,-1.906737291454036,NA,NA,-0.2436583042103976,0.8074954685827574,38.57444415246168,1.7067088889394297,6,8.139934480056283,0.06089143639698668,0.8050924964355021,
MDMA,ophthalmological,linear,dose_diff,0.016603354807619142,NA,NA,0.2467619022397637,0.8050924964355021,38.57444415246168,1.7067088889394297,6,8.139934480056283,0.06089143639698668,0.8050924964355021,
MDMA,ophthalmological,spline_df3,intrcpt,-0.475949125482564,NA,NA,-0.5139593207419832,0.607280431884854,0,0,6,1.9785996952531049,6.299083291724692,0.04287177281875464,
MDMA,ophthalmological,spline_df3,"ns(dose_diff, df = df_spline)1",4.7654230054851885,NA,NA,2.4833634930193016,0.01301482060830826,0,0,6,1.9785996952531049,6.299083291724692,0.04287177281875464,*
MDMA,ophthalmological,spline_df3,"ns(dose_diff, df = df_spline)2",0.08551619068565047,NA,NA,0.03418253966603726,0.9727315897323844,0,0,6,1.9785996952531049,6.299083291724692,0.04287177281875464,
MDMA,pain,linear,intrcpt,-1.3728674117119808,NA,NA,-0.6491810950213089,0.5162213297057379,17.331614189924185,1.0164031687075257,8,8.467565843225675,0.2566157056316844,0.6124548024063954,
MDMA,pain,linear,dose_diff,0.00930946854854517,NA,NA,0.5065725077732549,0.6124548024063954,17.331614189924185,1.0164031687075257,8,8.467565843225675,0.2566157056316844,0.6124548024063954,
MDMA,pain,spline_df3,intrcpt,-1.6094379124341016,NA,NA,-0.8329632549529722,0.4048654530814167,0,0,8,2.199810823398546,6.6667763382746905,0.08331227555567733,
MDMA,pain,spline_df3,"ns(dose_diff, df = df_spline)1",4.6713968679040985,NA,NA,1.9755752035141534,0.04820290936182077,0,0,8,2.199810823398546,6.6667763382746905,0.08331227555567733,*
