molecule,ae_term,model,term,estimate,ci_low,ci_high,z,pval,I2,tau2,k,QE,QM,QMp,significance
MDMA,anxiety,spline_df3,"ns(dose_diff, df = df_spline)2",2.3172346465140348,NA,NA,0.5611917316577641,0.5746668389463796,0,0,14,7.540664516355974,4.591650716196124,0.20425949661642445,
MDMA,anxiety,spline_df3,"ns(dose_diff, df = df_spline)3",0.13964560953918276,NA,NA,0.13248939612176733,0.8945972097576751,0,0,14,7.540664516355974,4.591650716196124,0.20425949661642445,
PSILOCYBIN,anxiety,linear,intrcpt,2.5892758866648076,NA,NA,0.6637224313118774,0.506867979899046,76.89645756992633,9.175382830231845,7,25.97004341719412,0.1553915293519616,0.6934353620587486,
PSILOCYBIN,anxiety,linear,dose_diff,-0.059024738299865535,NA,NA,-0.3941973228624994,0.6934353620587486,76.89645756992633,9.175382830231845,7,25.97004341719412,0.1553915293519616,0.6934353620587486,
PSILOCYBIN,anxiety,spline_df3,intrcpt,3.7862882705751852,NA,NA,1.1021604557227895,0.27039192029708226,61.72061061782319,9.71152195570196,7,15.674231216430137,1.9126180480038653,0.5907397082669824,
PSILOCYBIN,anxiety,spline_df3,"ns(dose_diff, df = df_spline)1",-27.436424375769896,NA,NA,-1.0801332219895161,0.2800828597611663,61.72061061782319,9.71152195570196,7,15.674231216430137,1.9126180480038653,0.5907397082669824,
PSILOCYBIN,anxiety,spline_df3,"ns(dose_diff, df = df_spline)2",1.3938367158280436,NA,NA,0.13975350031914166,0.8888547540029138,61.72061061782319,9.71152195570196,7,15.674231216430137,1.9126180480038653,0.5907397082669824,
PSILOCYBIN,anxiety,spline_df3,"ns(dose_diff, df = df_spline)3",-8.286745008890902,NA,NA,-0.9309447885514437,0.35188212465434604,61.72061061782319,9.71152195570196,7,15.674231216430137,1.9126180480038653,0.5907397082669824,
LSD,attention disturbance,linear,intrcpt,-0.06196189108888589,NA,NA,-0.06277022997115962,0.9499494721463215,0,0.4844972145214692,5,3.0402234046588905,0.8282308569409955,0.3627845944882105,
LSD,attention disturbance,linear,dose_diff,-0.009713617474528804,NA,NA,-0.9100718965779546,0.3627845944882105,0,0.4844972145214692,5,3.0402234046588905,0.8282308569409955,0.3627845944882105,
LSD,attention disturbance,spline_df3,intrcpt,-1.8332117337180036,NA,NA,-0.9390365811230642,0.3477119630086514,0,0.3029294017339227,5,1.237482998411292,2.232634309537957,0.5255490666128066,
LSD,attention disturbance,spline_df3,"ns(dose_diff, df = df_spline)1",-1.9556013715947984,NA,NA,-0.6067185649606941,0.5440376995654577,0,0.3029294017339227,5,1.237482998411292,2.232634309537957,0.5255490666128066,
LSD,attention disturbance,spline_df3,"ns(dose_diff, df = df_spline)2",1.9635581240926145,NA,NA,0.47080681876186015,0.6377786947175432,0,0.3029294017339227,5,1.237482998411292,2.232634309537957,0.5255490666128066,
LSD,attention disturbance,spline_df3,"ns(dose_diff, df = df_spline)3",-1.7290674761629312,NA,NA,-0.9275342674714444,0.3536492084592267,0,0.3029294017339227,5,1.237482998411292,2.232634309537957,0.5255490666128066,
MDMA,autonomic,linear,intrcpt,-1.2880054187528318,NA,NA,-0.5047126045945408,0.6137607067373299,43.244998967089835,1.4267962037891995,5,7.04783706669399,1.1589657774949822,0.2816801323653046,
MDMA,autonomic,linear,dose_diff,0.02710055137966432,NA,NA,1.076552728618056,0.28168013236530465,43.244998967089835,1.4267962037891995,5,7.04783706669399,1.1589657774949822,0.2816801323653046,
MDMA,autonomic,spline_df3,intrcpt,-0.013811398511394176,NA,NA,-0.011739079374543921,0.9906337849295876,0,0.21775082862827,5,1.199053447327095,6.999637926092762,0.07190931391854519,
MDMA,autonomic,spline_df3,"ns(dose_diff, df = df_spline)1",10.369542236715466,NA,NA,2.4889944053975603,0.012810498160389037,0,0.21775082862827,5,1.199053447327095,6.999637926092762,0.07190931391854519,*
MDMA,autonomic,spline_df3,"ns(dose_diff, df = df_spline)2",-2.9539772395810897,NA,NA,-0.8069413711958495,0.419700261969246,0,0.21775082862827,5,1.199053447327095,6.999637926092762,0.07190931391854519,
MDMA,autonomic,spline_df3,"ns(dose_diff, df = df_spline)3",5.080290015603366,NA,NA,2.3357400418923233,0.0195047942214864,0,0.21775082862827,5,1.199053447327095,6.999637926092762,0.07190931391854519,*
PSILOCYBIN,back pain,linear,intrcpt,1.423863930024656,NA,NA,0.4769211529220106,0.6334182686357208,0,2.1889304495903814,3,1.8803289454108125,0.03006760656001099,0.8623369195826021,
PSILOCYBIN,back pain,linear,dose_diff,-0.01791341503927511,NA,NA,-0.17340013425603507,0.8623369195826021,0,2.1889304495903814,3,1.8803289454108125,0.03006760656001099,0.8623369195826021,
MDMA,decreased concentration,linear,intrcpt,1.4780814624668586,NA,NA,0.6587579901683731,0.510051187898825,0,0,4,1.7883473920154376,0.4122986603995665,0.5208050959412636,
MDMA,decreased concentration,linear,dose_diff,-0.01513677498568334,NA,NA,-0.6421048671358647,0.5208050959412636,0,0,4,1.7883473920154376,0.4122986603995665,0.5208050959412636,
LSD,depressed mood,linear,intrcpt,-1.4108752584265443,NA,NA,-1.3554790831563726,0.17526496837963412,0,0,4,0.8400025912064474,1.0984182084748468,0.2946135036438221,
LSD,depressed mood,linear,dose_diff,0.008085441871036951,NA,NA,1.0480544873597206,0.29461350364382216,0,0,4,0.8400025912064474,1.0984182084748468,0.2946135036438221,
MDMA,depression,linear,intrcpt,0.599042879958713,NA,NA,0.24426373914918498,0.8070265649611128,8.796070523316695,0.5766937959077026,6,5.482219931410162,0.024789186329655384,0.8748935043577731,
MDMA,depression,linear,dose_diff,-0.003716513437895552,NA,NA,-0.15744582029909648,0.8748935043577731,8.796070523316695,0.5766937959077026,6,5.482219931410162,0.024789186329655384,0.8748935043577731,
MDMA,depression,spline_df3,intrcpt,0.9701898193034735,NA,NA,0.890315801493544,0.37329633877610324,0,0,6,0.3279552778029719,5.175832878698065,0.15936538494312147,
MDMA,depression,spline_df3,"ns(dose_diff, df = df_spline)1",4.925410174465954,NA,NA,1.8036495241139354,0.07128626711852001,0,0,6,0.3279552778029719,5.175832878698065,0.15936538494312147,
MDMA,depression,spline_df3,"ns(dose_diff, df = df_spline)2",-4.659591206733287,NA,NA,-1.6030093725270804,0.10893258485733556,0,0,6,0.3279552778029719,5.175832878698065,0.15936538494312147,
MDMA,depression,spline_df3,"ns(dose_diff, df = df_spline)3",1.7515449492764086,NA,NA,1.1890343484848434,0.2344261507755793,0,0,6,0.3279552778029719,5.175832878698065,0.15936538494312147,
PSILOCYBIN,diarrhea,linear,intrcpt,-3.4128175198780593,NA,NA,-0.3133389271948402,0.7540231784526098,78.20154232889662,16.43072188395156,3,9.174961046217751,0.024629138432521666,0.8752947091195504,
PSILOCYBIN,diarrhea,linear,dose_diff,0.055703265560967774,NA,NA,0.15693673385323675,0.8752947091195504,78.20154232889662,16.43072188395156,3,9.174961046217751,0.024629138432521666,0.8752947091195504,
MDMA,dissociation,linear,intrcpt,35.00135024583272,NA,NA,0.8652709209040986,0.3868901073700081,0,0,3,0.6219913381894535,0.7444165496235767,0.38824976245366666,
MDMA,dissociation,linear,dose_diff,-0.2887997002760049,NA,NA,-0.8627957751539914,0.38824976245366655,0,0,3,0.6219913381894535,0.7444165496235767,0.38824976245366666,
LSD,dizziness,linear,intrcpt,-0.12283164841760406,NA,NA,-0.3495131812894006,0.726704076804995,0,0,6,1.728239542131875,0.3966296774148502,0.5288349849811523,
LSD,dizziness,linear,dose_diff,0.0026120992781905185,NA,NA,0.6297854217230264,0.5288349849811522,0,0,6,1.728239542131875,0.3966296774148502,0.5288349849811523,
LSD,dizziness,spline_df3,intrcpt,-0.04402119987089562,NA,NA,-0.11001554234936296,0.9123970487248652,0,0.004083800065712546,6,1.4926654200663059,0.6283434351211216,0.8899142297214963,
LSD,dizziness,spline_df3,"ns(dose_diff, df = df_spline)1",-0.16612344080670594,NA,NA,-0.09470516863167448,0.9245490124594038,0,0.004083800065712546,6,1.4926654200663059,0.6283434351211216,0.8899142297214963,
LSD,dizziness,spline_df3,"ns(dose_diff, df = df_spline)2",0.11032264571542633,NA,NA,0.09336467518803501,0.9256138530178524,0,0.004083800065712546,6,1.4926654200663059,0.6283434351211216,0.8899142297214963,
LSD,dizziness,spline_df3,"ns(dose_diff, df = df_spline)3",0.6731445518232069,NA,NA,0.7273843397877978,0.46699054509365406,0,0.004083800065712546,6,1.4926654200663059,0.6283434351211216,0.8899142297214963,
MDMA,dizziness,linear,intrcpt,-2.158767624625348,NA,NA,-1.091565872665472,0.2750239633501799,0,0,7,1.9789385730327802,3.8862058799165276,0.04868428913769845,
MDMA,dizziness,linear,dose_diff,0.03543091157019257,NA,NA,1.9713462100596453,0.0486842891376984,0,0,7,1.9789385730327802,3.8862058799165276,0.04868428913769845,*
MDMA,dizziness,spline_df3,intrcpt,-0.7040638815723008,NA,NA,-0.6045488347200466,0.5454788119155272,0,0,7,0.9013340301107499,4.963810422838568,0.17446638439888434,
MDMA,dizziness,spline_df3,"ns(dose_diff, df = df_spline)1",2.598853030300723,NA,NA,1.430014231270178,0.15271293461097832,0,0,7,0.9013340301107499,4.963810422838568,0.17446638439888434,
MDMA,dizziness,spline_df3,"ns(dose_diff, df = df_spline)2",5.093566122258613,NA,NA,1.7700954948030614,0.07671123393733584,0,0,7,0.9013340301107499,4.963810422838568,0.17446638439888434,
MDMA,dizziness,spline_df3,"ns(dose_diff, df = df_spline)3",0.6301814150643291,NA,NA,0.5543936383576104,0.5793094788861626,0,0,7,0.9013340301107499,4.963810422838568,0.17446638439888434,
PSILOCYBIN,dizziness,linear,intrcpt,2.5591293730577718,NA,NA,1.3194361947159854,0.18702332801306482,0,0,4,1.3327333257208722,0.4739148826855279,0.4911916312101792,
PSILOCYBIN,dizziness,linear,dose_diff,-0.048069330631134236,NA,NA,-0.6884147606534362,0.4911916312101793,0,0,4,1.3327333257208722,0.4739148826855279,0.4911916312101792,
LSD,emotional distress,linear,intrcpt,-0.3244208288652096,NA,NA,-0.39190664958034205,0.6951271895739076,2.3593802715747856,0.10099199093157983,5,4.096655686051035,0.0037216945924359967,0.9513546750527736,
LSD,emotional distress,linear,dose_diff,-4.060102433740018e-4,NA,NA,-0.06100569311495442,0.9513546750527736,2.3593802715747856,0.10099199093157983,5,4.096655686051035,0.0037216945924359967,0.9513546750527736,
LSD,emotional distress,spline_df3,intrcpt,2.1395552885617346,NA,NA,1.4073616287374608,0.1593201832457319,0,0,5,0.04850097949645316,4.049100970640544,0.25621069193512325,
LSD,emotional distress,spline_df3,"ns(dose_diff, df = df_spline)1",-1.4831128385167307,NA,NA,-0.6309882194586829,0.5280482272144358,0,0,5,0.04850097949645316,4.049100970640544,0.25621069193512325,
LSD,emotional distress,spline_df3,"ns(dose_diff, df = df_spline)2",-6.428975615074704,NA,NA,-1.821590112413798,0.0685172023219257,0,0,5,0.04850097949645316,4.049100970640544,0.25621069193512325,
LSD,emotional distress,spline_df3,"ns(dose_diff, df = df_spline)3",0.12164219843759534,NA,NA,0.10554511556424993,0.9159432728347031,0,0,5,0.04850097949645316,4.049100970640544,0.25621069193512325,
LSD,euphoric mood,linear,intrcpt,0.2779148421134723,NA,NA,0.35692972470240913,0.7211444163045271,0,0.12267174037937541,4,2.364823405826981,0.4437083034676602,0.505338024386821,
LSD,euphoric mood,linear,dose_diff,0.004319421403153764,NA,NA,0.6661143321289974,0.505338024386821,0,0.12267174037937541,4,2.364823405826981,0.4437083034676602,0.505338024386821,
MDMA,fatigue,linear,intrcpt,-1.1336660486434667,NA,NA,-1.0639083481222367,0.2873702208569403,0,0,12,7.855565577786372,3.994142887292508,0.045658669272707925,
MDMA,fatigue,linear,dose_diff,0.020472012407575235,NA,NA,1.998535185402676,0.045658669272708036,0,0,12,7.855565577786372,3.994142887292508,0.045658669272707925,*
MDMA,fatigue,spline_df3,intrcpt,-0.5370537461249724,NA,NA,-0.29826305365700906,0.7655024005503719,0,0,12,6.604620250329657,5.245088214749218,0.15470548275599877,
MDMA,fatigue,spline_df3,"ns(dose_diff, df = df_spline)1",3.023649921116994,NA,NA,1.7442766751114196,0.08111085684334951,0,0,12,6.604620250329657,5.245088214749218,0.15470548275599877,
MDMA,fatigue,spline_df3,"ns(dose_diff, df = df_spline)2",1.3565888128092543,NA,NA,0.3235314953677096,0.746292759109303,0,0,12,6.604620250329657,5.245088214749218,0.15470548275599877,
MDMA,fatigue,spline_df3,"ns(dose_diff, df = df_spline)3",1.8307242197813183,NA,NA,1.8256474949364632,0.06790337674088602,0,0,12,6.604620250329657,5.245088214749218,0.15470548275599877,
PSILOCYBIN,fatigue,linear,intrcpt,2.1636375116694513,NA,NA,0.5436393735537505,0.5866896595675288,85.7415621627117,9.8319578328548225,5,28.05356411162592,0.2861714620077487,0.592684458513163,
PSILOCYBIN,fatigue,linear,dose_diff,-0.07126341106114305,NA,NA,-0.534949962153236,0.592684458513163,85.7415621627117,9.8319578328548225,5,28.05356411162592,0.2861714620077487,0.592684458513163,
PSILOCYBIN,fatigue,spline_df3,intrcpt,2.518039584640436,NA,NA,1.6943606940186937,0.09019676376720963,0,0,5,0,28.740667287586884,2.5387676153925757e-6,
PSILOCYBIN,fatigue,spline_df3,"ns(dose_diff, df = df_spline)1",-115.77265065784314,NA,NA,-4.541463717531488,5.586500128275168e-6,0,0,5,0,28.740667287586884,2.5387676153925757e-6,***
PSILOCYBIN,fatigue,spline_df3,"ns(dose_diff, df = df_spline)2",13.120661706257401,NA,NA,2.288105324281042,0.02213138826551726,0,0,5,0,28.740667287586884,2.5387676153925757e-6,*
PSILOCYBIN,fatigue,spline_df3,"ns(dose_diff, df = df_spline)3",-33.4420406881256,NA,NA,-4.241345885342733,2.2218342752201122e-5,0,0,5,0,28.740667287586884,2.5387676153925757e-6,***
LSD,feeling abnormal,linear,intrcpt,0.25769051483497757,NA,NA,0.30779079239047225,0.75824152830951,0,2.283904596854168e-6,5,2.994664981665547,2.4479897487121174,0.11767548511259307,
LSD,feeling abnormal,linear,dose_diff,-0.014674309161868248,NA,NA,-1.564605301253999,0.11767548511259303,0,2.283904596854168e-6,5,2.994664981665547,2.4479897487121174,0.11767548511259307,
LSD,feeling abnormal,spline_df3,intrcpt,1.799050929593953,NA,NA,1.0379738821149331,0.2992822147052828,0,0.76569361263516,5,1.5938963433762139,3.12958674301264,0.3720737648438664,
LSD,feeling abnormal,spline_df3,"ns(dose_diff, df = df_spline)1",-2.419205699522157,NA,NA,-0.6885503563477898,0.49110627082215513,0,0.76569361263516,5,1.5938963433762139,3.12958674301264,0.3720737648438664,
LSD,feeling abnormal,spline_df3,"ns(dose_diff, df = df_spline)2",-6.396286872614967,NA,NA,-1.6359035540547513,0.10185977406110168,0,0.76569361263516,5,1.5938963433762139,3.12958674301264,0.3720737648438664,
LSD,feeling abnormal,spline_df3,"ns(dose_diff, df = df_spline)3",-2.328992820940282,NA,NA,-1.159417858578384,0.24628590080818394,0,0.76569361263516,5,1.5938963433762139,3.12958674301264,0.3720737648438664,
LSD,hallucination visual,linear,intrcpt,1.1294238422282932,NA,NA,1.792755703456531,0.07301199528660263,0,0,4,0.3936496444540659,0.04630235266807787,0.8296271278277487,
LSD,hallucination visual,linear,dose_diff,-0.0011918546802502884,NA,NA,-0.21517981473195358,0.8296271278277487,0,0,4,0.3936496444540659,0.04630235266807787,0.8296271278277487,
LSD,headache,linear,intrcpt,-0.22246272509805623,NA,NA,-0.5995579815865579,0.5488008573778957,0,0.10388068305908574,8,6.145431195486873,6.336483692152389,0.011827913213878345,
LSD,headache,linear,dose_diff,0.01068036606786004,NA,NA,2.5172373134355825,0.01182791321387834,0,0.10388068305908574,8,6.145431195486873,6.336483692152389,0.011827913213878345,*
LSD,headache,spline_df3,intrcpt,-0.5710153007209702,NA,NA,-1.459098180132817,0.14453808706687657,0,0,8,2.5489250550379468,11.26007189410448,0.010399569774485976,
LSD,headache,spline_df3,"ns(dose_diff, df = df_spline)1",2.184394206625842,NA,NA,1.4009571405061048,0.16122689001626767,0,0,8,2.5489250550379468,11.26007189410448,0.010399569774485976,
LSD,headache,spline_df3,"ns(dose_diff, df = df_spline)2",2.859285715669942,NA,NA,2.748952445013841,0.005978605948762339,0,0,8,2.5489250550379468,11.26007189410448,0.010399569774485976,**
LSD,headache,spline_df3,"ns(dose_diff, df = df_spline)3",1.553579485201026,NA,NA,1.8549971241186411,0.06359663725678272,0,0,8,2.5489250550379468,11.26007189410448,0.010399569774485976,
MDMA,headache,linear,intrcpt,-1.579184942086932,NA,NA,-1.136722931136061,0.2556541300422037,40.169537186542755,1.024405103478257,12,18.385283152992503,5.21082175602278,0.022446722874633167,
MDMA,headache,linear,dose_diff,0.03143892133459693,NA,NA,2.282722443930225,0.02244672287463314,40.169537186542755,1.024405103478257,12,18.385283152992503,5.21082175602278,0.022446722874633167,*
MDMA,headache,spline_df3,intrcpt,-0.34619907359486585,NA,NA,-0.16383744141412696,0.8698591159323166,29.372016235997172,1.1244278407655095,12,15.57456324500998,5.947297365926435,0.11420266622302605,
MDMA,headache,spline_df3,"ns(dose_diff, df = df_spline)1",3.7418523793117036,NA,NA,1.737358931783819,0.08232383544783736,29.372016235997172,1.1244278407655095,12,15.57456324500998,5.947297365926435,0.11420266622302605,
MDMA,headache,spline_df3,"ns(dose_diff, df = df_spline)2",1.7106336324707285,NA,NA,0.340331187301985,0.733607133320693,29.372016235997172,1.1244278407655095,12,15.57456324500998,5.947297365926435,0.11420266622302605,
MDMA,headache,spline_df3,"ns(dose_diff, df = df_spline)3",3.155113184550238,NA,NA,2.1701260617963705,0.029997297351684948,29.372016235997172,1.1244278407655095,12,15.57456324500998,5.947297365926435,0.11420266622302605,*
PSILOCYBIN,headache,linear,intrcpt,2.8365640994241974,NA,NA,1.1511276172884932,0.2496797377787073,72.66605646121748,2.7013084579720377,9,29.267639294890877,0.03794261458751436,0.8455584152815331,
PSILOCYBIN,headache,linear,dose_diff,-0.018339621053897054,NA,NA,-0.1947886408071948,0.845558415281533,72.66605646121748,2.7013084579720377,9,29.267639294890877,0.03794261458751436,0.8455584152815331,
PSILOCYBIN,headache,spline_df3,intrcpt,4.202737857528654,NA,NA,2.1810798696529345,0.029177509488607655,51.40216510361877,1.6372555644843405,9,16.46163870686286,4.5552226811012275,0.20741712544518504,*
PSILOCYBIN,headache,spline_df3,"ns(dose_diff, df = df_spline)1",-28.246148418782873,NA,NA,-1.6755494851136312,0.093826470466515,51.40216510361877,1.6372555644843405,9,16.46163870686286,4.5552226811012275,0.20741712544518504,
PSILOCYBIN,headache,spline_df3,"ns(dose_diff, df = df_spline)2",4.386039599105281,NA,NA,0.6908185163665113,0.4896795978188959,51.40216510361877,1.6372555644843405,9,16.46163870686286,4.5552226811012275,0.20741712544518504,
PSILOCYBIN,headache,spline_df3,"ns(dose_diff, df = df_spline)3",-8.207480705668248,NA,NA,-1.4363282366779204,0.15090896287917502,51.40216510361877,1.6372555644843405,9,16.46163870686286,4.5552226811012275,0.20741712544518504,
LSD,hypertension,linear,intrcpt,0.2621497162494479,NA,NA,0.37532700680912123,0.7074172832742792,0,0,4,0.21881694802443236,0.0027569120102272035,0.9581252720168465,
LSD,hypertension,linear,dose_diff,3.165435747054463e-4,NA,NA,0.05250630448076882,0.9581252720168465,0,0,4,0.21881694802443236,0.0027569120102272035,0.9581252720168465,
PSILOCYBIN,hypertension,linear,intrcpt,10.382433502814331,NA,NA,3.5003191295275347,4.6470147140258145e-4,0,0,4,1.2760418269443599,8.253702342920107,0.0040668969129246686,***
PSILOCYBIN,hypertension,linear,dose_diff,-0.2612097867651534,NA,NA,-2.872925746154973,0.004066896912924666,0,0,4,1.2760418269443599,8.253702342920107,0.0040668969129246686,**
LSD,illusion,linear,intrcpt,1.6522141648207085,NA,NA,2.7856327762182187,0.0053423355703952164,0,0,4,0.27123984886291774,3.8630887535480003,0.04935938119455931,**
LSD,illusion,linear,dose_diff,0.010236782358698585,NA,NA,1.9654741803310467,0.04935938119455929,0,0,4,0.27123984886291774,3.8630887535480003,0.04935938119455931,*
LSD,impaired gait,linear,intrcpt,-1.041389896062185,NA,NA,-0.7840867115956139,0.4329892321204557,0,0,3,0.5707971361604395,0.9272853708264691,0.33556931465344747,
LSD,impaired gait,linear,dose_diff,15.15438249795785,NA,NA,0.9629565778509793,0.33556931465344736,0,0,3,0.5707971361604395,0.9272853708264691,0.33556931465344747,
MDMA,irritability,linear,intrcpt,-1.6916952054528391,NA,NA,-0.7641219842141923,0.44479455246310257,0,0,5,2.116029276687346,0.3332191625580732,0.5637696487865131,
MDMA,irritability,linear,dose_diff,0.0118751121577317,NA,NA,0.5772513859299717,0.5637696487865131,0,0,5,2.116029276687346,0.3332191625580732,0.5637696487865131,
MDMA,irritability,spline_df3,intrcpt,-0.5596157879354231,NA,NA,-0.47417283560452933,0.6353766626791483,0,0,5,0.2243158936714836,2.224932545573936,0.5270541480760363,
MDMA,irritability,spline_df3,"ns(dose_diff, df = df_spline)1",3.2547860708635485,NA,NA,1.1690161253765172,0.2423971345513611,0,0,5,0.2243158936714836,2.224932545573936,0.5270541480760363,
MDMA,irritability,spline_df3,"ns(dose_diff, df = df_spline)2",-2.308155080108992,NA,NA,-0.6800105633259257,0.49649777238302345,0,0,5,0.2243158936714836,2.224932545573936,0.5270541480760363,
MDMA,irritability,spline_df3,"ns(dose_diff, df = df_spline)3",1.0622961220222533,NA,NA,0.5499690426385111,0.5823406070312356,0,0,5,0.2243158936714836,2.224932545573936,0.5270541480760363,
MDMA,jaw tension,linear,intrcpt,-0.6958037014600631,NA,NA,-0.6379217748572074,0.5235246024792781,0,1.1634649882203688e-6,11,8.238214653021057,2.975418500568311,0.08453826002125021,
MDMA,jaw tension,linear,dose_diff,0.019131374053203313,NA,NA,1.7249401440537904,0.08453826002124998,0,1.1634649882203688e-6,11,8.238214653021057,2.975418500568311,0.08453826002125021,
MDMA,jaw tension,spline_df3,intrcpt,-1.5101343698973564,NA,NA,-0.8234983840273296,0.4102246357569475,0,1.3929198837457863e-6,11,7.626891772242535,3.5867408831624985,0.30968514561123467,
